,data,precipitacao,pressao_atmosferica,radiacao,umidade_relativa,velocidade_media_vento
20,2017-09-14,0.2272727272727271,21414.51319922831,35674.876414141414,-15576.25,25.20353990212686
21,2017-09-15,0.2272727272727271,22431.658653773764,37698.15641414141,-16345.833333333334,26.458085356672314
22,2017-09-16,0.2272727272727271,23451.817744682852,39016.986414141415,-17107.125,27.39444899303595
23,2017-09-17,0.2272727272727271,24470.017744682853,40806.126414141414,-17867.083333333332,28.530812629399584
24,2017-09-18,0.2272727272727271,25490.526835591943,41611.60823232323,-18626.291666666668,29.317176265763223
25,2017-09-19,0.2272727272727271,26511.43553124412,42894.5248989899,-18966.875,30.160654526632786
26,2017-09-20,0.2272727272727271,27532.56161820064,44347.2748989899,-19306.583333333332,31.160654526632786
27,2017-09-21,0.2272727272727271,28552.66995153397,46169.50566822067,-19225.75,32.30648785996612
28,2017-09-22,0.2272727272727271,29569.978284867306,47731.69028360528,-19149.166666666668,33.27732119329946
29,2017-09-23,0.2272727272727271,30586.44911820064,49555.659514374514,-19090.5,34.889821193299454
30,2017-09-24,0.2272727272727271,31606.032451533974,50926.72105283605,-19014.125,35.90232119329946
31,2017-09-25,0.2272727272727271,32627.17411820064,52556.61336052836,-18938.75,37.21065452663279
32,2017-09-26,0.2272727272727271,33645.13245153397,54439.728745143744,-18865.708333333332,38.677321193299456
33,2017-09-27,0.2272727272727271,34659.557451533976,56205.09797591298,-18787.458333333332,40.048154526632786
34,2017-09-28,0.2272727272727271,35675.54495153397,57118.92874514374,-18704.791666666668,41.21065452663279
35,2017-09-29,0.2356060606060604,36694.41161820064,57474.82874514374,-18619.791666666668,41.739821193299456
36,2017-09-30,0.7272727272727271,37705.290784867306,57718.853745143744,-18537.083333333332,42.77732119329946
37,2017-10-01,0.7439393939393937,38711.478284867306,59674.81528360528,-18471.208333333332,44.58148785996612
38,2017-10-02,0.777272727272727,39717.703284867304,60392.23066822067,-18400.208333333332,46.40232119329945
39,2017-10-03,0.902272727272727,40731.307451533976,60674.289001554,-18313.166666666668,47.49815452663279
40,2017-10-04,0.9106060606060603,41752.094951533974,61696.19669386169,-18250.291666666668,48.50232119329945
41,2017-10-05,0.9106060606060603,42769.44495153397,63667.22746309246,-18176.75,49.639821193299454
42,2017-10-06,0.9106060606060603,43784.51161820064,65569.83515540016,-18103.125,50.75648785996612
43,2017-10-07,0.9106060606060603,44801.64911820064,66938.61977078478,-18024.083333333332,52.010654526632784
44,2017-10-08,0.9106060606060603,45817.42411820064,67933.21977078477,-17942.541666666668,52.78565452663279
45,2017-10-09,0.9106060606060603,46830.08933559195,69898.2531041181,-18281.416666666668,53.963915396198004
46,2017-10-10,0.9106060606060603,47842.376835591946,71794.76079642579,-18200.5,55.301415396198
47,2017-10-11,0.9106060606060603,48854.52683559195,73611.67618104118,-18121.125,56.088915396198004
48,2017-10-12,0.9106060606060603,49867.751835591946,75469.61464257965,-18042.666666666668,57.463915396198004
49,2017-10-13,0.9106060606060603,50880.585168925274,76841.6607964258,-17963.5,58.42224872953134
50,2017-10-14,0.9439393939393936,51892.40183559195,78682.05310411811,-17885.708333333332,60.076415396198
51,2017-10-15,1.4689393939393935,52911.88516892528,79389.67618104118,-17796.375,60.72641539619801
52,2017-10-16,1.4772727272727268,53934.51016892528,79843.09156565656,-17711.458333333332,61.122248729531336
53,2017-10-17,1.4772727272727268,54955.90183559195,81899.28387334888,-17633.625,62.01808206286467
54,2017-10-18,1.4772727272727268,55972.25600225861,84010.07618104118,-17568.666666666668,63.83474872953134
55,2017-10-19,1.4772727272727268,56983.681002258614,86104.27618104118,-17525.833333333332,65.92641539619801
56,2017-10-20,1.4772727272727268,57997.32266892528,87528.55310411811,-17453.166666666668,67.67641539619801
57,2017-10-21,1.51060606060606,59012.63933559194,88503.6607964258,-17369.291666666668,68.53474872953134
58,2017-10-22,1.5772727272727267,60025.868502258614,89273.5684887335,-17287.791666666668,69.53474872953134
